"Date","Standardized_score","Global","Finance","Policy","Growth","Other","Prices"
"2019/06/18",-1.48973138571811,-0.0966112465142858,-0.126867843745014,-0.15091436063811,-0.450239770202105,-0.104796768882392,-0.299801918452159
"2019/07/30",-0.462873662626506,-0.0467396268762122,-0.0573602622481905,-0.0482866684814143,-0.13435913924243,-0.0291985769406475,-0.078185775576249
"2019/09/17",-0.736702388784267,-0.0363538178425004,-0.0488333755878621,-0.0578068711700789,-0.228262621866671,-0.0567683826381369,-0.154639547478671
"2019/10/29",-1.62664574879699,-0.146929437518726,-0.181892822978086,-0.197655834694175,-0.500917311736908,-0.10896855241911,-0.249567396130249
"2019/12/10",-0.599788025705386,-0.0497722373860187,-0.0393303623413368,-0.0478479876660881,-0.209214357720814,-0.0162606371305833,-0.119371356436535
"2020/01/28",-0.531330844165947,-0.0500654880396017,-0.0980617955041563,-0.0347846225827182,-0.157718625908973,-0.0387970700103416,-0.0633481014258308
"2020/03/15",-1.07898829648147,-0.0856788263349158,-0.211532631322991,-0.101684760924955,-0.312646878068958,-0.11222377288462,-0.130940052481193
"2020/04/28",-1.62664574879699,-0.134898984584344,-0.292642314382292,-0.0771019700215592,-0.45397521626615,-0.14363731114791,-0.179068508516041
"2020/06/09",-1.07898829648147,-0.0709293615007962,-0.167673499885633,-0.0797357788741843,-0.259876268275932,-0.134873537060183,-0.123560233493179
"2020/07/28",-1.07898829648147,-0.0496086573094927,-0.212152174630368,-0.0862983934446384,-0.269947109028873,-0.13883533955365,-0.111309828949101
"2020/09/15",-0.189044936468746,-0.00408270603143089,-0.0292558469007974,-0.0212592503047976,-0.0515924606130684,-0.0159187053832758,-0.0223965842977136
"2020/11/04",-1.01053111494203,-0.0481162706932883,-0.213069054183613,-0.10232260236247,-0.226013575683001,-0.137328587415198,-0.0815748016160507
"2020/12/15",0.153240971228454,0.00795772612179343,0.0229669063909562,0.0103493284250167,0.036715796906857,0.0196440502795386,0.0166475941479051
"2021/01/26",-0.668245207244827,-0.0394554345084763,-0.129674441790615,-0.0549748172943393,-0.181436875524282,-0.075021369228374,-0.0708142730128738
"2021/03/16",0.563984060465094,0.0338672354120383,0.0955553104287083,0.0654531619764968,0.139672525540296,0.0682381729930375,0.0677196330429542
"2021/04/27",0.632441242004534,0.0239537742121482,0.105896455603782,0.0190803570582843,0.155324277417935,0.095518146194974,0.0966198248071327
"2021/06/15",0.632441242004534,0.0305125160616222,0.097497395477942,0.0430543489622761,0.170596280261479,0.0670819125543763,0.0972105402859314
"2021/07/27",-0.0521305733898664,-0.00141989633654903,-0.00870089436301453,-0.00347846903843256,-0.0122873124370723,-0.00694887460650956,-0.00907344555145191
"2021/09/21",0.358612515846774,0.0174460142844376,0.0401823708634617,0.0277843931196599,0.09448488403425,0.0328439680295316,0.0760868283776823
"2021/11/02",0.837812786622854,0.0280271899945519,0.129703301483618,0.043177602137015,0.22577170628934,0.0872268732682312,0.166253169730744
"2021/12/14",0.906269968162294,0.0506744217949124,0.13304481397892,0.0669137152658688,0.281334704005509,0.0684193698700023,0.179099061690698
"2022/01/25",0.769355605083414,0.0478623238768499,0.144821683078102,0.0586378550347354,0.18816722998027,0.0535914886149681,0.117986550725346
"2022/03/15",1.31701305739893,0.114806610442964,0.188316074691833,0.133852605052173,0.252167170860075,0.093558304623968,0.339998889816603
"2022/05/03",1.52238460201725,0.0953168489799163,0.252164527700389,0.215581652563731,0.36545583724694,0.0464395244536357,0.397067238033901
"2022/06/14",0.563984060465094,0.0311873901748959,0.0753834592272083,0.0725340226004687,0.104737759660526,0.0203120696106202,0.175231750121611
"2022/07/26",0.358612515846774,0.0166866465203796,0.0422477867395248,0.0453444310181489,0.0760515201131514,0.00682015809491607,0.09696758601084
"2022/09/20",0.632441242004534,0.0343806779190102,0.0623361581450129,0.117781711135825,0.171285221925141,-0.0071258336891778,0.1483764329013
"2022/11/01",0.632441242004534,0.0448120131366849,0.0545553592519613,0.121189721061475,0.135431861924203,0.0309927735234715,0.143998351287829
"2022/12/13",-0.189044936468746,-0.00603921932178536,-0.0183887974489854,-0.0224297050630896,-0.0478598764160043,-0.00945224682343732,-0.0440005105373372
"2023/02/01",0.0163266081495735,0.00150361087067821,0.00212062253851775,0.00203250279246596,0.00324177689678006,0.000619112761332716,0.00345773114330742
"2023/03/21",-0.257502118008186,-0.00970448143241439,-0.0452348094386102,-0.0219040400760225,-0.0632825236700025,-0.00400625053159902,-0.057958164680561
"2023/05/02",-0.462873662626506,-0.012578088658329,-0.139352289460115,-0.0379439007859591,-0.093187225601926,-0.0356978135255432,-0.0661301949129943
"2023/06/13",0.495526878925654,0.0154852149664267,0.0680657933771482,0.0745119501077186,0.135764491627524,0.0118989354422856,0.0919991357218562
"2023/07/25",0.290155334307334,0.012714332925387,0.0526005857503185,0.0380500083781271,0.0686645360147935,0.0135529030886653,0.0491292736964116
"2023/09/19",0.769355605083414,0.0567980648048158,0.130377376029236,0.144146603860707,0.15129645096222,0.0266778789234741,0.141299640456528
"2023/11/01",1.45392742047781,0.0641438567857859,0.320143069080766,0.163755242463904,0.312650993209986,0.0652021224364605,0.298928421758953
"2023/12/12",-0.462873662626506,-0.0206041071355484,-0.0673227221521989,-0.0645370294432807,-0.107568180667212,-0.0269639372450412,-0.0752529767165933
"2024/01/30",0.221698152767894,0.0115407765658021,0.0320662825251027,0.0210116260966374,0.0557403328603324,0.0144698619716591,0.0376030165777168
"2024/03/19",0.290155334307334,0.0194825583424265,0.0526178836350874,0.0416608165812895,0.0640714121699488,0.0169351476977324,0.0600983536002273
"2024/05/01",0.769355605083414,0.0424748406973135,0.129173057558039,0.0727787057333055,0.196903804398824,0.0458939926584507,0.147493973147884
"2024/06/11",-0.257502118008186,-0.0169409288163281,-0.0373201077023473,-0.0260538321635572,-0.0703296517806446,-0.00757501531358669,-0.0467657029011056
"2024/07/30",0.0163266081495735,0.000661889519577306,0.00197554652574908,0.001142416057699,0.00506668066020733,0.000811439251539217,0.00357981837677418
"2024/09/17",-0.736702388784267,-0.0306555434806611,-0.0871641401934601,-0.0754881155120313,-0.23808074879153,-0.0748456307280299,-0.118993506512514
"2024/11/06",0.495526878925654,0.0135760788746754,0.0733704776010986,0.0704480826361507,0.153209551867089,0.0287261678414277,0.0849221060131665
