"Date","Standardized_sentiment_score","Standardized_uncertainty_score"
"2019-09-18",-0.0864066731053873,-1.86646816026415
"2019-10-11",-0.269740006438721,-1.65932530312129
"2019-10-30",-0.192467279165993,-1.78205257584857
"2019-12-11",-0.169740006438721,-1.75932530312129
"2020-01-29",-0.219740006438721,-1.75932530312129
"2020-03-03",-0.269740006438721,-1.65932530312129
"2020-03-15",-0.147012733711448,-1.9184162122122
"2020-03-23",-0.219740006438721,-1.87599196978796
"2020-04-29",-0.312597149295863,-1.93789673169272
"2020-06-10",-0.212843454714583,-1.90587702725922
"2020-07-29",-0.193933554825817,-1.84803498054065
"2020-09-16",-0.203523790222504,-1.84716314095913
"2020-11-05",-0.325990006438721,-1.82182530312129
"2020-12-16",-0.272681182909309,-1.832854714886
"2021-01-27",-0.280851117549832,-1.84265863645463
"2021-03-17",-0.248311435010149,-1.83789673169272
"2021-04-28",-0.130266322228194,-1.85143056627919
"2021-06-16",-0.0697400064387206,-1.85932530312129
"2021-07-28",-0.110216196914911,-1.86646816026415
"2021-09-22",-0.144740006438721,-1.83432530312129
"2021-11-03",-0.214611801310515,-1.85547914927514
"2021-12-15",-0.203523790222504,-1.84716314095913
"2022-01-26",-0.232240006438721,-1.82182530312129
"2022-03-16",-0.304355391054105,-1.8170176108136
"2022-05-04",-0.387481941922592,-1.68674465796
"2022-06-15",-0.455454292153006,-1.72361101740701
"2022-07-27",-0.381278467977182,-1.74009453389052
"2022-09-21",-0.379740006438721,-1.72932530312129
"2022-11-02",-0.384025720724435,-1.75932530312129
"2022-12-14",-0.384025720724435,-1.75932530312129
"2023-02-01",-0.345665932364647,-1.75006604386203
"2023-03-22",-0.24582696296046,-1.70497747703434
"2023-05-03",-0.294740006438721,-1.59265863645463
"2023-06-14",-0.319740006438721,-1.65932530312129
"2023-07-26",-0.276882863581578,-1.67599196978796
"2023-09-20",-0.32883091552963,-1.69114348493948
"2023-11-01",-0.237921824620539,-1.69114348493948
"2023-12-13",-0.289305223830025,-1.70497747703434
"2024-01-31",-0.0997400064387206,-1.68932530312129
"2024-03-20",-0.0997400064387206,-1.68932530312129
"2024-05-01",-0.248311435010149,-1.60932530312129
"2024-06-12",-0.0864066731053873,-1.67599196978796
"2024-07-31",-0.134025720724435,-1.65218244597844
"2024-09-18",-0.207618794317508,-1.64568893948493
"2024-11-07",-0.227432314131028,-1.58624838004437
