"Date","Standardized_sentiment_score","Standardized_uncertainty_score"
"2022-07-06",0.690802102013623,-6.26011580278398
"2022-08-17",0.719467916165371,-6.27439542767742
"2022-10-12",0.707043981074093,-6.32214728704185
"2022-11-23",0.681722818126155,-6.33370915316761
"2023-01-04",0.654003462227371,-6.3349579208311
"2023-02-22",0.738276971821059,-6.31892953658561
"2023-04-12",0.723287745984091,-6.2977491087725
"2023-05-24",0.68264992810058,-6.2438114549579
"2023-07-05",0.79380226245001,-6.18593402835754
"2023-08-16",0.806794804962848,-6.23461413054318
"2023-10-11",0.777451356891484,-6.28748175761575
"2023-11-21",0.870457557304845,-6.27510759933854
"2024-01-03",0.828459187092346,-6.27179787702925
"2024-02-21",0.973818406361449,-6.28076797669703
"2024-04-10",0.868069949571326,-6.29990377916616
"2024-05-22",0.920932259864634,-6.21771065185626
"2024-07-03",0.880501098669142,-6.23307566900472
"2024-08-21",0.838193406361449,-6.25410131003036
"2024-10-09",0.796351301098291,-6.22550481880229
"2024-11-26",0.839789497566661,-6.19314582685989
