"Date","Standardized_score","Prices","Policy","Finance","None","Growth","Global","Other"
"2011-07-07",2.25768115866328,0,1.88140096555273,0.376280193110546,0,0,0,0
"2011-08-04",0.587239465605452,0,0.293619732802726,0.293619732802726,0,0,0,0
"2011-09-08",0.587239465605452,0,0.293619732802726,0.293619732802726,0,0,0,0
"2011-10-06",0.587239465605452,0,0.293619732802726,0.293619732802726,0,0,0,0
"2011-11-03",-1.08320222745237,0,-0.902668522876978,-0.180533704575396,0,0,0,0
"2011-12-08",-1.08320222745237,0,-0.902668522876978,-0.180533704575396,0,0,0,0
"2012-01-12",0.587239465605452,0,0.293619732802726,0.293619732802726,0,0,0,0
"2012-02-09",0.587239465605452,0,0.293619732802726,0.293619732802726,0,0,0,0
"2012-03-08",0.587239465605452,0,0.293619732802726,0.293619732802726,0,0,0,0
"2012-04-04",0.587239465605452,0,0.293619732802726,0.293619732802726,0,0,0,0
"2012-05-03",0.587239465605452,0,0.293619732802726,0.293619732802726,0,0,0,0
"2012-06-06",0.587239465605452,0,0.293619732802726,0.293619732802726,0,0,0,0
"2012-07-05",-1.08320222745237,0,-0.902668522876978,-0.180533704575396,0,0,0,0
"2012-08-02",0.587239465605452,0,0.293619732802726,0.293619732802726,0,0,0,0
"2012-09-06",0.587239465605452,0,0.293619732802726,0.293619732802726,0,0,0,0
"2012-10-04",0.587239465605452,0,0.293619732802726,0.293619732802726,0,0,0,0
"2012-11-08",0.587239465605452,0,0.293619732802726,0.293619732802726,0,0,0,0
"2012-12-06",0.587239465605452,0,0.293619732802726,0.293619732802726,0,0,0,0
"2013-01-10",0.587239465605452,0,0.293619732802726,0.293619732802726,0,0,0,0
"2013-02-07",0.587239465605452,0,0.293619732802726,0.293619732802726,0,0,0,0
"2013-03-07",0.587239465605452,0,0.293619732802726,0.293619732802726,0,0,0,0
"2013-04-04",0.587239465605452,0,0.293619732802726,0.293619732802726,0,0,0,0
"2013-05-02",-0.437087987684724,0,-0.36423998973727,-0.072847997947454,0,0,0,0
"2013-06-06",0.587239465605452,0,0.293619732802726,0.293619732802726,0,0,0,0
"2013-07-04",0.587239465605452,0,0.293619732802726,0.293619732802726,0,0,0,0
"2013-08-01",0.587239465605452,0,0.293619732802726,0.293619732802726,0,0,0,0
"2013-09-05",0.587239465605452,0,0.293619732802726,0.293619732802726,0,0,0,0
